hhid,psuid,loc,pline,fline,v001,v002,v003,v004,v005,v006,v007a,v007b,v007c,v008
2946,164,urban,138.7,88.768,1781.676090189997,5,0,1,1,3,0,73,1,0
2947,164,urban,138.7,88.768,203.7306510305728,5,0,1,0,1,0,69,6,0
2948,164,urban,138.7,88.768,511.7842217099761,5,1,0,0,2,0,42,3,0
2949,164,urban,138.7,88.768,254.3732888116122,4,1,0,0,2,0,33,6,0
2950,164,urban,138.7,88.768,221.5395211146761,5,0,0,0,2,0,56,4,0
2951,164,urban,138.7,88.768,316.1272244981512,4,2,0,0,2,1,38,6,0
2952,164,urban,138.7,88.768,249.9838877601733,5,1,1,0,0,1,65,3,0
2953,165,urban,138.7,88.768,290.6317569696063,4,0,1,0,0,1,70,6,0
2954,165,urban,138.7,88.768,316.3880369524243,7,1,1,0,3,0,87,5,5
2955,165,urban,138.7,88.768,381.189939756482,3,0,2,0,1,0,74,5,2
2956,165,urban,138.7,88.768,363.9399134982647,4,0,0,0,3,0,53,6,20
2957,165,urban,138.7,88.768,203.0431448187525,5,0,3,0,0,0,72,5,5
2958,165,urban,138.7,88.768,358.0572179474736,4,0,0,0,3,0,49,5,0
2959,165,urban,138.7,88.768,241.5360081651625,3,0,0,1,3,0,58,5,0
2960,165,urban,138.7,88.768,314.4387534362028,2,0,0,2,1,1,54,4,0
2961,165,urban,138.7,88.768,146.4174387876458,5,0,1,1,1,0,65,3,0
2962,165,urban,138.7,88.768,98.25970966175665,6,2,0,0,1,0,39,3,0
2963,165,urban,138.7,88.768,145.9020764329065,5,0,0,1,0,0,59,3,0
2964,165,urban,138.7,88.768,294.1468062252192,2,0,0,0,2,1,54,6,0
2965,165,urban,138.7,88.768,330.0831253907677,5,1,0,0,1,0,49,6,0
2966,165,urban,138.7,88.768,263.1659016276614,5,3,0,0,1,0,39,6,0
2967,165,urban,138.7,88.768,323.3567318873002,5,3,0,0,1,0,39,6,5
2968,165,urban,138.7,88.768,352.7004432643951,8,3,1,1,2,0,37,6,0
2969,165,urban,138.7,88.768,234.6324336068636,6,1,0,0,1,0,51,3,0
2970,165,urban,138.7,88.768,226.6845909300403,3,0,0,2,2,0,57,4,0
2971,166,urban,138.7,88.768,764.3392187558267,2,0,0,1,2,0,43,5,0
2972,166,urban,138.7,88.768,457.6914895759179,8,2,0,0,2,0,53,5,0
2973,166,urban,138.7,88.768,213.5445883610064,8,2,0,1,1,1,60,4,0
2974,166,urban,138.7,88.768,207.0497663618995,8,1,2,0,2,0,70,4,0
2975,166,urban,138.7,88.768,202.6093993237886,6,2,1,0,3,0,75,1,1
2976,166,urban,138.7,88.768,214.3456839761059,6,1,1,0,2,0,45,5,0
2977,166,urban,138.7,88.768,274.0972147550536,9,3,0,1,2,1,49,4,0
2978,166,urban,138.7,88.768,179.1717775585776,9,3,0,0,2,0,58,5,1
2979,166,urban,138.7,88.768,91.30099125229937,9,1,0,0,1,0,50,4,5
2980,166,urban,138.7,88.768,343.2719584835122,5,0,0,0,0,0,48,3,2
2981,166,urban,138.7,88.768,243.4670131706795,5,0,0,0,1,0,45,4,2
2982,166,urban,138.7,88.768,516.7897587716193,2,0,1,1,1,1,65,3,0
2983,166,urban,138.7,88.768,264.4910172811336,5,0,2,0,0,0,80,0,0
2984,166,urban,138.7,88.768,119.4302954347333,9,2,1,2,2,0,60,3,0
2985,166,urban,138.7,88.768,223.913181752687,5,0,0,1,0,0,46,3,0
2986,166,urban,138.7,88.768,173.6065452579066,5,3,0,0,0,0,36,3,0
2987,166,urban,138.7,88.768,110.931212249383,5,3,0,0,0,0,42,3,0
2988,166,urban,138.7,88.768,237.5165178376685,7,0,1,0,2,0,68,6,0
2989,167,rural,138.7,88.768,85.33075525535251,10,5,1,0,1,0,30,3,0
2990,167,rural,138.7,88.768,189.3177215251689,6,3,0,0,0,0,39,3,0
2991,167,rural,138.7,88.768,35.29678694103077,5,2,0,0,1,1,63,1,0
2992,167,rural,138.7,88.768,96.80455475696127,2,1,0,0,1,1,42,3,0
2993,167,rural,138.7,88.768,127.462006296182,1,0,0,0,0,0,61,3,0
2994,167,rural,138.7,88.768,58.68958225185892,4,1,1,0,0,0,71,3,0
2995,167,rural,138.7,88.768,153.6936624351074,6,2,0,0,0,0,32,3,0
2996,167,rural,138.7,88.768,190.6405788396881,7,2,0,0,2,0,48,4,0
2997,167,rural,138.7,88.768,117.1056664467934,5,3,0,0,0,0,36,3,0
2998,167,rural,138.7,88.768,198.9121254426048,5,2,0,0,1,0,40,3,0
2999,167,rural,138.7,88.768,125.2735908868376,4,2,0,0,1,0,40,6,0
3000,167,rural,138.7,88.768,57.34393577994792,6,3,0,0,1,0,47,4,0
3001,167,rural,138.7,88.768,171.9927696103824,6,3,0,0,0,0,44,3,0
3002,167,rural,138.7,88.768,81.52914380512981,4,2,0,0,2,0,33,6,0
3003,167,rural,138.7,88.768,202.9349105822561,3,0,0,0,0,0,54,3,0
3004,167,rural,138.7,88.768,14.16236111553764,4,3,0,0,1,1,28,3,0
3005,167,rural,138.7,88.768,209.0985813181531,11,5,0,0,1,0,58,4,0
3006,167,rural,138.7,88.768,47.9138575587278,7,4,1,0,1,0,39,3,0
3007,168,rural,138.7,88.768,244.3278871948069,7,4,0,0,1,0,38,4,0
3008,168,rural,138.7,88.768,92.64861843761648,4,2,0,0,1,0,34,4,0
3009,168,rural,138.7,88.768,201.4806946644994,6,4,0,0,0,0,34,4,0
3010,168,rural,138.7,88.768,43.54819687250593,5,2,0,0,0,0,28,3,0
3011,168,rural,138.7,88.768,97.26390010586054,7,3,0,0,0,1,52,2,0
3012,168,rural,138.7,88.768,99.68849172094532,7,3,1,0,0,0,44,6,0
3013,168,rural,138.7,88.768,129.5777872369631,4,1,0,0,0,0,46,3,0
3014,168,rural,138.7,88.768,105.7193316989512,5,3,0,0,1,0,35,4,0
3015,168,rural,138.7,88.768,292.1892894779887,4,2,0,0,0,0,25,3,0
3016,168,rural,138.7,88.768,156.2731257224068,7,3,0,0,1,1,45,2,0
3017,168,rural,138.7,88.768,190.6262075294053,5,0,0,0,1,0,50,4,0
3018,168,rural,138.7,88.768,58.66530716112351,3,0,1,0,0,0,68,1,0
3019,168,rural,138.7,88.768,729.5069829046594,2,0,0,0,0,0,36,3,0
3020,168,rural,138.7,88.768,169.1485808821579,2,0,1,0,0,0,26,2,0
3021,168,rural,138.7,88.768,59.13969878715428,6,4,0,0,0,0,39,3,0
3022,168,rural,138.7,88.768,181.508869014273,3,0,0,0,1,1,49,3,0
3023,168,rural,138.7,88.768,189.8344309229574,4,2,0,0,0,0,37,3,0
3024,168,rural,138.7,88.768,179.7907337746583,5,0,1,0,0,0,65,3,0
3025,169,rural,138.7,88.768,204.221187842244,5,0,0,2,0,0,60,3,55
3026,169,rural,138.7,88.768,89.91491747804318,7,2,0,0,0,0,51,3,29
3027,169,rural,138.7,88.768,69.71333664862533,11,3,0,1,0,0,57,3,60
3028,169,rural,138.7,88.768,158.9945872107722,6,2,1,2,1,0,86,6,69
3029,169,rural,138.7,88.768,135.6816246097102,4,0,0,2,1,0,57,4,54
3030,169,rural,138.7,88.768,162.5028801735412,7,2,2,0,1,0,73,3,30
3031,169,rural,138.7,88.768,171.0032431450597,4,1,0,1,1,0,52,3,64
3032,169,rural,138.7,88.768,143.693326290274,6,2,0,3,1,1,62,3,40
3033,169,rural,138.7,88.768,134.3659424186999,9,1,2,1,2,0,75,2,138
3034,169,rural,138.7,88.768,123.7344491516383,6,2,0,0,1,0,49,3,40
3035,169,rural,138.7,88.768,211.0641818349384,5,1,0,0,2,0,55,6,54
3036,169,rural,138.7,88.768,179.7411377446858,5,1,0,0,1,0,64,3,52
3037,169,rural,138.7,88.768,82.6858519268488,8,3,2,0,1,0,67,3,52
3038,169,rural,138.7,88.768,113.0093898327739,5,2,0,1,1,0,44,3,63
3039,169,rural,138.7,88.768,107.2754746990174,9,1,0,0,1,0,54,5,169
3040,169,rural,138.7,88.768,157.1414933276669,6,0,2,1,1,0,75,1,54
3041,169,rural,138.7,88.768,207.7756562591494,6,3,1,1,2,0,71,1,74
3042,169,rural,138.7,88.768,140.1940948263995,5,3,1,1,1,1,66,3,80
3043,170,rural,138.7,88.768,82.67278603404635,7,4,0,0,2,0,38,6,19
3044,170,rural,138.7,88.768,80.91887266182884,10,5,0,0,4,0,45,5,36
3045,170,rural,138.7,88.768,148.7949452080717,7,0,0,1,3,0,25,3,42
3046,170,rural,138.7,88.768,145.3519972085946,7,2,0,2,1,0,24,3,36
3047,170,rural,138.7,88.768,154.6226743821065,6,1,0,2,1,0,61,3,21
3048,170,rural,138.7,88.768,133.4673148463463,9,3,2,0,1,0,73,2,36
3049,170,rural,138.7,88.768,134.5302761151251,5,2,0,1,1,0,48,3,23
3050,170,rural,138.7,88.768,77.9484195845892,12,3,1,2,2,0,74,3,50
3051,170,rural,138.7,88.768,103.446904620152,3,2,0,1,1,1,38,3,8
3052,170,rural,138.7,88.768,144.541322882215,9,3,0,0,2,0,43,2,80
3053,170,rural,138.7,88.768,142.0815251938213,3,0,0,0,2,1,50,1,30
3054,170,rural,138.7,88.768,167.2102594124272,6,3,1,0,2,0,34,3,86
3055,170,rural,138.7,88.768,243.8298327510988,4,0,0,0,1,0,55,3,57
3056,170,rural,138.7,88.768,320.5218807217324,5,1,0,0,1,0,57,1,26
3057,170,rural,138.7,88.768,182.9985325005182,5,3,0,0,1,0,34,3,34
3058,170,rural,138.7,88.768,93.73283359048074,13,4,2,0,3,0,73,2,42
3059,170,rural,138.7,88.768,153.6995992792107,6,1,0,0,2,0,46,5,18
3060,170,rural,138.7,88.768,98.57341960052624,8,2,0,0,1,0,63,3,40
3061,171,rural,138.7,88.768,102.5381508517158,10,1,1,0,1,0,46,3,35
3062,171,rural,138.7,88.768,80.67120905124091,6,1,0,0,1,0,41,3,38
3063,171,rural,138.7,88.768,79.27137610421397,7,3,1,0,1,0,84,5,45
3064,171,rural,138.7,88.768,111.9251346202329,10,5,0,0,2,0,57,6,70
3065,171,rural,138.7,88.768,99.36597526891524,12,6,2,0,3,0,69,6,60
3066,171,rural,138.7,88.768,128.9603619599225,4,1,0,0,1,0,54,5,60
3067,171,rural,138.7,88.768,86.69557242063364,9,4,1,0,2,0,75,3,40
3068,171,rural,138.7,88.768,247.6370510222244,6,3,1,0,1,0,41,3,35
3069,171,rural,138.7,88.768,266.1815300240394,6,0,1,0,1,0,65,3,49
3070,171,rural,138.7,88.768,285.3556269662781,3,0,0,1,1,0,56,4,31
3071,171,rural,138.7,88.768,147.7805483490763,5,1,0,1,2,0,52,3,85
3072,171,rural,138.7,88.768,76.35799922786505,9,3,1,2,3,0,68,2,47
3073,171,rural,138.7,88.768,134.8359715088627,6,2,1,0,1,0,44,3,35
3074,171,rural,138.7,88.768,727.4922185146985,8,3,0,0,1,0,49,4,45
3075,171,rural,138.7,88.768,166.4269258154706,6,0,1,0,1,0,78,6,50
3076,171,rural,138.7,88.768,188.022977404743,5,0,0,1,2,0,63,3,50
3077,171,rural,138.7,88.768,98.95000559983879,13,7,0,1,2,1,56,3,100
3078,171,rural,138.7,88.768,209.7077344716986,5,1,0,1,2,0,52,4,35
3079,172,rural,138.7,88.768,94.95875508105142,7,1,0,0,1,0,38,3,77
3080,172,rural,138.7,88.768,128.8243092825564,10,5,2,0,2,0,69,3,96
3081,172,rural,138.7,88.768,176.9387853088141,6,2,1,0,2,0,39,6,70
3082,172,rural,138.7,88.768,98.22515078525878,8,4,1,0,2,0,67,4,100
3083,172,rural,138.7,88.768,49.52610392515022,8,5,0,0,1,0,44,6,48
3084,172,rural,138.7,88.768,71.24068263956885,9,5,2,0,1,0,75,5,32
3085,172,rural,138.7,88.768,73.8381965946851,6,3,0,0,1,0,42,3,60
3086,172,rural,138.7,88.768,103.4942084218519,6,2,0,0,1,0,43,5,60
3087,172,rural,138.7,88.768,129.0404312389466,3,0,0,0,1,0,51,3,40
3088,172,rural,138.7,88.768,85.30177385984365,8,4,1,0,1,0,77,2,81
3089,172,rural,138.7,88.768,79.38810427962751,10,5,1,0,3,0,66,2,121
3090,172,rural,138.7,88.768,63.42907196341532,11,5,2,0,2,0,70,2,100
3091,172,rural,138.7,88.768,197.4826093971552,4,1,0,0,1,0,40,3,70
3092,172,rural,138.7,88.768,321.7311221259209,1,0,1,0,1,0,74,3,100
3093,172,rural,138.7,88.768,80.95824331219778,5,3,1,0,0,1,68,2,30
3094,172,rural,138.7,88.768,141.5166074466532,7,2,0,0,2,0,54,3,46
3095,172,rural,138.7,88.768,93.80526148615333,10,3,1,0,2,0,40,2,96
3096,172,rural,138.7,88.768,654.9797218121483,1,0,0,0,1,1,50,3,60
3097,173,rural,138.7,88.768,83.54719339862707,6,4,0,0,2,1,37,3,40
3098,173,rural,138.7,88.768,162.1484516959821,4,2,0,1,2,0,37,3,68
3099,173,rural,138.7,88.768,230.5891080734539,3,0,0,0,2,0,42,4,38
3100,173,rural,138.7,88.768,114.0485111427757,5,1,0,1,2,0,47,2,100
3101,173,rural,138.7,88.768,109.1945335166032,6,1,0,0,2,0,50,5,90
3102,173,rural,138.7,88.768,162.2572475885675,6,3,1,0,1,0,71,1,100
3103,173,rural,138.7,88.768,158.2511797583696,6,3,0,0,2,0,42,0,60
3104,173,rural,138.7,88.768,132.5244213311175,6,1,0,0,2,0,57,3,90
3105,173,rural,138.7,88.768,149.2361167059698,8,4,0,0,2,0,41,6,78
3106,173,rural,138.7,88.768,150.0135605766337,7,3,0,1,3,0,62,3,80
3107,173,rural,138.7,88.768,78.98658613896028,10,5,0,0,2,0,37,3,200
3108,173,rural,138.7,88.768,207.8356901359245,4,1,0,0,2,0,47,3,85
3109,173,rural,138.7,88.768,213.4733774749081,6,2,2,0,2,0,69,3,90
3110,173,rural,138.7,88.768,107.7492566814426,7,4,1,0,1,1,39,3,90
3111,173,rural,138.7,88.768,289.0392477812191,3,0,0,0,2,0,47,3,90
3112,173,rural,138.7,88.768,324.5917435872504,2,0,0,0,1,0,61,2,67
3113,173,rural,138.7,88.768,192.6141368445903,5,3,0,0,1,0,39,3,70
3114,173,rural,138.7,88.768,195.1070905921571,5,0,0,0,1,0,63,2,76
3115,174,rural,138.7,88.768,235.806413615068,3,0,0,3,1,0,54,5,21
3116,174,rural,138.7,88.768,150.8687488343638,7,3,2,2,1,0,74,2,30
3117,174,rural,138.7,88.768,225.9906577724273,4,0,0,2,1,0,57,2,25
3118,174,rural,138.7,88.768,156.7609550120262,7,2,2,1,1,0,72,3,20
3119,174,rural,138.7,88.768,118.6999543265741,11,5,0,2,2,0,62,3,16
3120,174,rural,138.7,88.768,158.3924711922805,14,5,0,1,2,1,59,3,20
3121,174,rural,138.7,88.768,118.9276162012273,8,5,0,0,1,0,38,7,20
3122,174,rural,138.7,88.768,121.6057057451717,8,2,0,0,2,0,48,5,31
3123,174,rural,138.7,88.768,201.4264734514175,5,1,1,0,2,0,66,2,23
3124,174,rural,138.7,88.768,112.85583536875,7,2,0,0,2,0,53,6,24
3125,174,rural,138.7,88.768,164.4787035531669,5,1,0,0,1,0,56,3,30
3126,174,rural,138.7,88.768,90.73141953359678,14,6,2,0,2,0,74,2,95
3127,174,rural,138.7,88.768,103.1540164534598,9,5,2,0,1,0,76,6,30
3128,174,rural,138.7,88.768,179.8577336595791,4,2,0,0,2,0,39,6,10
3129,174,rural,138.7,88.768,76.94404559314499,9,3,2,0,3,0,78,1,16
3130,174,rural,138.7,88.768,166.0129090556386,7,5,0,0,2,0,40,4,16
3131,174,rural,138.7,88.768,77.15901026998297,6,5,0,1,0,1,36,3,30
3132,174,rural,138.7,88.768,152.7088233225059,6,2,0,1,2,0,45,6,27
3133,175,rural,138.7,88.768,153.004971159937,10,4,1,1,2,0,66,6,69
3134,175,rural,138.7,88.768,134.7559456278218,6,2,0,0,3,0,43,3,33
3135,175,rural,138.7,88.768,116.3038175342796,10,2,1,1,2,0,80,5,45
3136,175,rural,138.7,88.768,100.8684134476765,8,3,0,3,2,0,48,4,45
3137,175,rural,138.7,88.768,121.3840801354561,11,3,0,3,4,0,46,6,100
3138,175,rural,138.7,88.768,90.50420572903002,11,3,0,0,3,0,56,6,5
3139,175,rural,138.7,88.768,110.8349772819752,6,2,0,0,2,0,36,4,30
3140,175,rural,138.7,88.768,96.24717920546409,6,3,0,0,1,0,36,3,30
3141,175,rural,138.7,88.768,127.8110283717008,7,0,1,0,2,0,58,3,70
3142,175,rural,138.7,88.768,139.9992899593624,6,1,1,0,2,0,40,3,23
3143,175,rural,138.7,88.768,93.58796778421635,8,2,0,0,2,0,47,3,53
3144,175,rural,138.7,88.768,93.51701208166655,4,1,0,0,1,0,37,3,20
3145,175,rural,138.7,88.768,110.4087301814201,11,4,2,0,1,0,68,2,35
3146,175,rural,138.7,88.768,136.331350282355,5,1,1,0,1,0,81,1,100
3147,175,rural,138.7,88.768,148.3254100282892,6,3,0,0,2,0,40,3,30
3148,175,rural,138.7,88.768,107.067008591973,7,3,1,0,1,0,36,3,35
3149,175,rural,138.7,88.768,144.6784605091614,6,2,0,0,2,0,64,2,14
3150,175,rural,138.7,88.768,315.9737720812304,4,0,0,0,1,0,52,5,51
3151,176,rural,138.7,88.768,228.1518773363299,4,2,0,0,2,0,49,6,5
3152,176,rural,138.7,88.768,193.8399852103541,6,1,1,0,2,0,45,5,16
3153,176,rural,138.7,88.768,114.6982657474093,4,0,0,0,3,0,49,5,9
3154,176,rural,138.7,88.768,167.8556742187397,4,2,0,0,2,0,43,3,4
3155,176,rural,138.7,88.768,257.3222657313668,3,0,0,1,2,0,61,3,20
3156,176,rural,138.7,88.768,234.867454850317,5,2,0,2,1,0,41,4,12
3157,176,rural,138.7,88.768,101.7643648110655,6,1,0,2,2,0,48,5,15
3158,176,rural,138.7,88.768,93.11054657091329,5,3,0,0,1,0,53,6,7
3159,176,rural,138.7,88.768,97.49112321513644,11,4,0,3,3,0,63,6,19
3160,176,rural,138.7,88.768,108.1286790489436,10,2,0,0,1,0,59,5,17
3161,176,rural,138.7,88.768,108.9671280845781,9,3,0,0,2,0,40,3,18
3162,176,rural,138.7,88.768,101.807948785633,7,3,0,0,2,0,43,6,7
3163,176,rural,138.7,88.768,149.4924541268022,6,3,1,0,1,0,78,2,90
3164,176,rural,138.7,88.768,156.9805736059209,5,2,1,0,2,0,40,3,11
3165,176,rural,138.7,88.768,141.7230578524993,6,2,2,1,2,0,70,3,12
3166,176,rural,138.7,88.768,238.6881843602157,4,0,0,0,4,0,57,4,11
3167,176,rural,138.7,88.768,189.0033089134884,5,0,0,0,3,0,57,4,14
3168,176,rural,138.7,88.768,97.73503566186652,5,1,0,0,2,0,50,3,20
3169,177,rural,138.7,88.768,113.6030091461242,8,3,0,0,2,0,42,6,43
3170,177,rural,138.7,88.768,130.3750638826258,6,1,0,2,2,0,48,0,10
3171,177,rural,138.7,88.768,137.9503843760096,1,0,1,0,0,1,80,0,18
3172,177,rural,138.7,88.768,150.2321004206599,6,2,2,0,1,0,71,3,16
3173,177,rural,138.7,88.768,239.2912716669031,8,1,0,3,2,0,57,4,26
3174,177,rural,138.7,88.768,161.748738953291,6,0,1,3,1,0,65,6,53
3175,177,rural,138.7,88.768,145.0181799217363,6,4,0,0,2,0,40,5,0
3176,177,rural,138.7,88.768,159.3487147537732,6,1,0,2,2,0,60,3,29
3177,177,rural,138.7,88.768,116.809490834653,5,1,0,1,2,0,55,3,20
3178,177,rural,138.7,88.768,290.2451330747059,3,0,2,0,1,0,71,3,30
3179,177,rural,138.7,88.768,262.6729477413824,3,0,0,0,2,0,57,3,22
3180,177,rural,138.7,88.768,134.8465606167662,5,1,0,0,2,0,50,6,20
3181,177,rural,138.7,88.768,92.17124062229662,6,3,1,0,1,0,32,5,21
3182,177,rural,138.7,88.768,87.97009885756569,8,2,1,0,2,0,69,2,30
3183,177,rural,138.7,88.768,208.7607904780368,6,3,1,0,1,0,70,3,27
3184,177,rural,138.7,88.768,77.26490134901756,7,2,1,0,2,0,65,6,25
3185,177,rural,138.7,88.768,131.498926987844,6,1,0,2,1,0,59,6,33
3186,177,rural,138.7,88.768,112.3693563763797,5,1,0,0,2,0,49,5,28
3187,178,rural,138.7,88.768,173.1935393577137,6,1,0,1,2,0,40,5,16
3188,178,rural,138.7,88.768,101.2053987873091,6,1,0,0,1,0,42,3,15
3189,178,rural,138.7,88.768,333.1142395302064,5,1,1,0,2,1,71,3,34
3190,178,rural,138.7,88.768,155.8882463685026,4,0,0,0,1,1,55,3,22
3191,178,rural,138.7,88.768,187.8604953556014,3,0,0,2,1,0,63,3,17
3192,178,rural,138.7,88.768,193.1108798044185,9,4,0,2,1,0,57,3,19
3193,178,rural,138.7,88.768,170.4920149028353,6,1,1,3,1,0,66,5,20
3194,178,rural,138.7,88.768,99.19179436344236,7,0,0,1,2,0,55,6,20
3195,178,rural,138.7,88.768,175.1439687174491,7,3,0,3,2,0,63,5,33
3196,178,rural,138.7,88.768,224.7052095097205,6,3,0,2,2,1,58,4,19
3197,178,rural,138.7,88.768,96.40393272082187,5,0,0,0,2,0,30,3,8
3198,178,rural,138.7,88.768,119.7919738328387,6,1,1,0,1,0,75,2,20
3199,178,rural,138.7,88.768,186.9873279333981,5,0,0,0,2,0,51,3,70
3200,178,rural,138.7,88.768,85.74322778906118,6,0,0,0,2,0,49,3,44
3201,178,rural,138.7,88.768,174.8214597050733,7,1,2,0,2,0,70,3,30
3202,178,rural,138.7,88.768,95.90216523893746,4,1,0,0,1,0,50,3,7
3203,178,rural,138.7,88.768,141.4992110550975,4,0,0,0,1,0,55,3,9
3204,178,rural,138.7,88.768,127.3604085128864,5,1,0,0,4,0,51,6,32
3205,179,rural,138.7,88.768,354.8705164734936,6,2,1,0,2,0,45,6,7
3206,179,rural,138.7,88.768,125.4003530671606,6,2,1,1,1,0,65,2,8
3207,179,rural,138.7,88.768,211.3787304172509,5,0,0,0,2,0,52,6,9
3208,179,rural,138.7,88.768,139.4127228182839,7,1,1,0,1,0,74,5,8
3209,179,rural,138.7,88.768,353.4678936561174,3,0,0,2,1,0,55,3,8
3210,179,rural,138.7,88.768,205.2631300211545,4,0,1,0,0,1,71,2,5
3211,179,rural,138.7,88.768,112.3498562159235,6,1,0,0,3,0,50,4,4
3212,179,rural,138.7,88.768,94.92812850432831,7,4,1,1,2,0,80,2,12
3213,179,rural,138.7,88.768,155.6443786348462,6,1,0,3,3,0,64,3,15
3214,179,rural,138.7,88.768,124.1620639462097,6,0,1,2,2,1,41,6,3
3215,179,rural,138.7,88.768,182.5298342818404,5,0,0,0,2,0,49,4,12
3216,179,rural,138.7,88.768,176.11791245638,4,0,0,2,2,0,47,6,14
3217,179,rural,138.7,88.768,142.9121625924779,6,2,0,0,2,1,54,3,15
3218,179,rural,138.7,88.768,109.6592391208255,5,2,0,0,1,0,40,3,17
3219,179,rural,138.7,88.768,147.2423169172986,6,1,0,0,2,0,44,3,10
3220,179,rural,138.7,88.768,135.5592422970555,6,1,0,0,2,0,42,3,20
3221,179,rural,138.7,88.768,304.8111164316563,5,0,1,0,1,0,67,5,16
3222,179,rural,138.7,88.768,94.9795964458458,4,1,0,0,0,1,39,2,0
3223,180,rural,138.7,88.768,158.3448904701163,5,3,0,0,0,0,59,4,0
3224,180,rural,138.7,88.768,211.6263593094523,4,2,0,0,0,0,36,5,0
3225,180,rural,138.7,88.768,193.2796883151126,5,0,0,0,2,0,61,6,6
3226,180,rural,138.7,88.768,234.5166255540402,6,1,0,0,2,0,45,6,10
3227,180,rural,138.7,88.768,99.06262336627108,8,2,0,0,4,0,50,4,11
3228,180,rural,138.7,88.768,97.57385555222123,4,0,1,0,1,0,55,5,8
3229,180,rural,138.7,88.768,101.5903388983898,6,2,0,0,2,1,60,4,4
3230,180,rural,138.7,88.768,161.1210883881062,6,3,1,1,0,1,70,1,0
3231,180,rural,138.7,88.768,80.44421036894079,6,2,1,0,1,0,72,3,0
3232,180,rural,138.7,88.768,149.9001058490966,3,1,1,0,1,0,39,3,15
3233,180,rural,138.7,88.768,357.5396660328966,5,2,0,0,1,1,51,4,10
3234,180,rural,138.7,88.768,124.975776131414,3,0,0,0,3,0,60,6,15
3235,180,rural,138.7,88.768,165.8577178676764,5,2,0,0,0,0,42,3,5
3236,180,rural,138.7,88.768,974.8402172697467,1,0,0,0,1,0,38,3,9
3237,180,rural,138.7,88.768,167.1440340900474,5,2,1,0,1,1,77,3,8
3238,180,rural,138.7,88.768,102.3607150975021,7,4,0,1,2,0,40,3,15
3239,180,rural,138.7,88.768,139.3475543644364,6,2,1,0,1,1,65,3,4
3240,180,rural,138.7,88.768,483.3382679259892,5,3,0,0,0,0,38,5,10
3241,181,rural,138.7,88.768,226.5359844300316,7,1,2,1,0,0,80,1,9
3242,181,rural,138.7,88.768,190.4398978857243,8,3,2,0,3,0,72,2,10
3243,181,rural,138.7,88.768,302.0124672903519,1,0,0,0,0,0,52,6,2
3244,181,rural,138.7,88.768,268.274614754301,4,0,0,0,1,0,64,2,8
3245,181,rural,138.7,88.768,142.2646646829713,6,3,1,0,1,0,73,4,3
3246,181,rural,138.7,88.768,284.5319332449352,6,0,0,0,1,0,64,6,0
3247,181,rural,138.7,88.768,149.1092706007563,7,0,2,1,2,0,76,5,8
3248,181,rural,138.7,88.768,127.9047060183174,6,1,0,0,2,0,44,6,7
3249,181,rural,138.7,88.768,163.7374081359472,6,1,0,1,2,0,64,4,8
3250,181,rural,138.7,88.768,145.680519941501,4,0,1,0,2,0,70,5,6
3251,181,rural,138.7,88.768,193.8101209685741,9,1,2,0,8,0,84,4,20
3252,181,rural,138.7,88.768,117.9082699055753,9,1,0,0,7,0,45,1,10
3253,181,rural,138.7,88.768,184.6811591055711,10,4,1,2,3,0,42,6,13
3254,181,rural,138.7,88.768,195.1540348105675,7,2,1,0,3,0,77,2,20
3255,181,rural,138.7,88.768,105.4531933839918,8,2,1,0,4,0,39,3,15
3256,181,rural,138.7,88.768,338.7854879762065,8,2,0,1,2,0,47,3,5
3257,181,rural,138.7,88.768,126.0429325385699,6,3,0,0,2,0,37,5,1
3258,181,rural,138.7,88.768,136.011015302281,4,1,0,2,3,0,54,5,4
3259,182,rural,138.7,88.768,138.7522489117973,8,3,2,0,1,0,72,6,12
3260,182,rural,138.7,88.768,212.8775231654225,5,0,0,0,0,0,58,3,20
3261,182,rural,138.7,88.768,128.7943646741408,8,1,0,0,0,0,53,4,15
3262,182,rural,138.7,88.768,117.7198813270274,7,2,1,1,2,0,70,3,15
3263,182,rural,138.7,88.768,263.6156676646783,5,1,0,1,1,0,50,4,5
3264,182,rural,138.7,88.768,276.7819214031332,5,1,0,1,2,0,45,4,5
3265,182,rural,138.7,88.768,142.2015929473715,8,2,2,2,3,0,68,3,39
3266,182,rural,138.7,88.768,61.75773368971565,13,6,1,1,3,0,71,2,20
3267,182,rural,138.7,88.768,222.7834228189042,7,3,0,1,2,1,64,2,8
3268,182,rural,138.7,88.768,114.0737067718856,7,4,1,0,2,1,73,3,27
3269,182,rural,138.7,88.768,145.1022728137752,7,2,1,2,4,0,69,5,16
3270,182,rural,138.7,88.768,176.8525679821685,9,2,2,3,1,0,70,3,30
3271,182,rural,138.7,88.768,125.6734421095124,5,0,0,2,0,0,54,3,12
3272,182,rural,138.7,88.768,167.6701333745187,6,2,0,0,2,0,63,4,30
3273,182,rural,138.7,88.768,83.797744421698,6,0,0,1,2,0,46,3,8
3274,182,rural,138.7,88.768,248.3195838682949,4,1,2,2,0,0,73,3,17
3275,182,rural,138.7,88.768,125.8985136944403,9,4,0,1,4,0,60,6,14
3276,182,rural,138.7,88.768,76.49675704618467,5,2,0,0,2,0,44,3,10
3277,183,rural,138.7,88.768,162.1529188369285,5,1,0,0,1,0,56,6,0
